cnpj,razao_social,origem,nota,ativo,prioridade,aliases,site,url_produtos,url_blog,url_carreiras,gupy_slug,linkedin_url
63083006000190,1MONEY BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,1Money Brasil,https://1money.com,,,,,
46977494000160,4PAY FINANCE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,4Pay Finance,https://4p.finance/,,,,,https://linkedin.com/company/4p-finance
34385695000199,AKIN S.A. -  SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS,SPSAV,A,1,1,Akin,,,,,,
63531029000110,ALFRED PAY SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Alfred Pay,https://alfredpay.io,,,,,
62692862000180,AMBAR SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Ambar Capital | Ambar,https://ambar.capital,,,,,
64797796000138,AMERICANS BUSINESS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Americans Business,https://americansbusiness.com.br,,,,,https://linkedin.com/company/americans-oficial
60483028000159,ASA DIGITAL ASSETS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Asa Digital Assets,https://www.asa.com.br/,,,,,https://linkedin.com/company/asainvestments
60723612000134,AUREX PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Aurex Capital | Aurex,https://aurex.capital/,,,,,
50224164000170,AVENIA SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Avenia,https://avenia.io/,,,,,https://linkedin.com/company/avenia-io
55063975000150,AVOI SOCIEDADE PRESTADORA DE  SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Avoi,https://avoi.com.br/,,,,,
41778759000187,BA GLOBAL DIGITAL SOLUTIONS - SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,AA,1,1,Ba Global Digital Solutions,https://baglobal.com.br/,,,,,
00416968000101,BANCO INTER S.A.,INCUMBENTE,A,1,1,Banco Inter,,,,,,
62415233000102,BITHOPE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,SPSAV,A,1,1,Bithope,https://bithope.com.br,,,,,
51802405000184,BITSO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Bitso,https://bhub.com/,,,,,https://linkedin.com/company/bhub-ai
57599376000181,BLIND PAY SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Blind Pay,https://blindpay.com/,,,,,https://linkedin.com/company/blindpay
32113577000104,BLOCKRIVER SOCIEDADE  PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S/A,SPSAV,A,1,1,Blockriver,https://blockriver.com,,,,,
54473288000140,BLOXTRADE CAPITAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Bloxtrade Capital,,,,,,
63732836000109,BTGT BRASIL SOCIEDADE  PRESTADORA DE SERVICOS DE  ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Btgt Brasil,https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
35491577000128,BYBIT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Bybit,https://ilmbrazil.com/,,,,,https://linkedin.com/company/il-management-services
22268814000144,COINBASE BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Coinbase Brasil,https://mouraocampos.com.br/,,,,,https://linkedin.com/company/mourao-campos-group
29242868000180,COINEXT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S.A,SPSAV,A,1,1,Coinext,https://coinext.com.br/,,,,,https://linkedin.com/company/coinext
52006135000168,CROSS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Cross Intermediacao | Cross,,,,,,
59386340000145,CROWN SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Crown,https://brl.xyz/,,,,,
33967103000184,DEMERGE BRASIL PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS E PAGAMENTOS LTDA,SPSAV,A,1,1,Demerge Brasil E Pagamentos,https://www.dlocal.com/,,,,,https://linkedin.com/company/dlocal
13059145000100,EBURY BANCO DE CÂMBIO S.A.,INCUMBENTE,A,1,1,Ebury Bank | Ebury Banco De Cambio,https://br.ebury.com,,,,,
60773680000108,FINBLOOM BRASIL PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Finbloom Brasil,https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
24536770000111,FLGE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Flge,https://mnadv.com.br,,,,,
21246584000150,FOXBIT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,AA,1,1,Foxbit | Foxbit Exchange,https://foxbit.com.br/,,,https://foxbit.gupy.io,foxbit,https://linkedin.com/company/foxbit
30359852000130,GOMONEY PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Gomoney,https://gomoney.me/,,,,,
60442459000177,INTER DIGITAL ASSETS - SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Inter Digital Assets,https://www.inter.co,,,,,
68675443000116,KAST SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Kast,https://kastcard.com,,,,,https://linkedin.com/company/kastxyz
61147857000123,KUCOIN BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Kucoin Brasil,https://www.kucoin.com/pt,,,,,
62193348000108,LH SOCIEDADE PRESTADORA DE SERVICOS  DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Lh Servicos Digitais,,,,,,
42887120000100,LUMX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Lumx,https://lumx.io,,,,,
61575252000133,MASTERPAY SOCIEDADE  PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Masterpay Solucoes Digitais | Masterpay,https://masterpay.com.br,,,,,
49786191000158,MAZZERA SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS SA,SPSAV,A,1,1,Mazzera,https://mazzera.finance,,,,,
61831688000146,MT DIGITAL ASSETS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Mt Digital Assets,,,,,,
44342498000146,NU CRYPTO  SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Nu Crypto,https://nubank.com.br,,,,,https://www.linkedin.com/company/nubank
54049320000165,ONDA FINANCE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Onda Finance,https://ondafinance.com.br/,,,,,
65024286000190,ONILX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S.A.,SPSAV,A,1,1,Onilx,https://onilx.com.br,,,,,https://linkedin.com/company/onilx
34406986000116,ORBIT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S.A.,SPSAV,A,1,1,Orbit,,,,,,
61533076000177,PAYWARD BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Payward Brasil,https://www.kraken.com/,,,,,https://linkedin.com/company/krakenfx
34770882000196,PETRUS SOFTWARE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Petrus Software,https://rbsa.com.br/,,,,,
62082830000162,PFPAY SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Pfpay Servicos Digitais | Pfpay,,,,,,
59505905000166,REVOLUT BRASIL SOCIEDADE PRESTADORA DE SERVICOS E ATIVOS VIRTUAIS LTDA.,SPSAV,A,1,1,Revolut Brasil Sociedade Prestadora De Servicos E Ativos Virtuais,https://revolut.com,,,,,
23351302000100,RIPIO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,SPSAV,AA,1,1,Ripio | Ripio Brasil,https://www.ripio.com/es,,,,,https://linkedin.com/company/ripio
65913436000117,SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INCUMBENTE,A,1,1,Safra Asset,https://safra.com.br,,,,,
12455479000130,SANTANDER INVESTIMENTOS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS SA,SPSAV,A,1,1,Santander Investimentos,https://www.toroinvestimentos.com.br:443/,,,,,
34882109000111,TRANSFERO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS (SPSAV) LTDA.,SPSAV,AA,1,1,Transfero (Spsav),https://transfero.com/,,,,,https://linkedin.com/company/transfero-group
34278950000102,URBAN SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Urban Crypto Exchange | Urban,https://urbanexchange.com.br,,,,,
63964774000152,VELARO NETWORK SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,A,1,1,Velaro Network,https://bsos.co/,,,,,https://linkedin.com/company/bsos-tech
58277883000161,WEBULL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,SPSAV,A,1,1,Webull,https://www.webull.com.br/,,,,,
66643089000112,WYNX EXCHANGE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S/A,SPSAV,A,1,1,Wynx Finance | Wynx Exchange,https://wynxfinance.com.br,,,,,
44782130000107,ACTUAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INCUMBENTE,BBB,1,2,Actual Dtvm | Actual,https://actualdtvm.com.br,,,,,
63555912000140,AMERICA BITCOIN PROVEDOR DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,America Bitcoin | America Bitcoin Provedor De,,,,,,
62444884000120,ANDX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Andx,https://andx.com.br,,,,,
13486793000142,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,INCUMBENTE,BBB,1,2,Apex Group,https://apexgroup.com,,,,,
67226778000194,APOIO ADMINISTRATIVO VIRTUAL LTDA,SPSAV,BB,1,2,Apoio Administrativo Virtual,,,,,,
63221886000113,ARCADIUM ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Arcadium Ativos Virtuais,https://legalbr.com.br/,,,,,https://linkedin.com/company/legalbr
61843560000100,ARKHAM MERCADOS BRASIL SOCIEDADE PRESTADORA DE SERVICOS ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Arkham Mercados Brasil Sociedade Prestadora De Servicos Ativos Virtuais,https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
33775974000104,"ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES",INCUMBENTE,BBB,1,2,Ativa Investimentos | Ativa Investimentos S.A. Corretora De Titulos Cambio E Valores,https://ativainvestimentos.com.br,,,,,
50153417000162,ATIVO VIRTUAL LTDA,SPSAV,BBB,1,2,Ativo Virtual,https://www.ativovirtual.com.br/avnews/,,,,,
55644044000146,AURIX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Aurix Digital Assets | Aurix,,,,,,
58757692000105,AURUM NEXUS PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Aurum Nexus,https://ilmbrazil.com/,,,,,https://linkedin.com/company/il-management-services
61863834000115,AXIOMA SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LIMITADA,SPSAV,BBB,1,2,Axioma Limitada,,,,,,
71027866000134,BANCO BS2 S.A.,INCUMBENTE,BBB,1,2,Banco Bs2,https://bancobs2.com.br,,,,,
07237373000120,BANCO DO NORDESTE DO BRASIL S.A.,INCUMBENTE,BBB,1,2,Banco Do Nordeste Do Brasil,https://bnb.gov.br,,,,,
07679404000100,BANCO TOPÁZIO S.A.,INCUMBENTE,BBB,1,2,Banco Topazio,https://bancotopazio.com.br,,,,,
64206564000168,BASELAYER ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Baselayer | Baselayer Ativos Virtuais,https://base-l.tech/,,,,,
68627500000191,BBRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Bbrasil,https://binance.com,,,,,
60441260000124,BC ACCESS BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Bc Access Brasil,https://www.blockchain.com,,,,,
63649282000172,BITCAIXA SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Bitcaixa,https://coopera.finance/,,,,,
11873099000152,BP SERVICOS ADMINISTRATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,E@Sy | Bp Servicos Administrativos Virtuais,,,,,,
62920001000101,BRD DIGITAL PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S.A.,SPSAV,BBB,1,2,Brd Capital | Brd Digital,https://goldconsultoria.com.br/,,,,,
62450774000171,BREY ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Brey Ativos Virtuais,https://lessajunior.com.br,,,,,
32713557000166,BRFENIX GESTAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Brfenix Gestao De Ativos Virtuais,https://metareal-es.com.br,,,,,
48452053000170,BROKER BTC PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Broker Btc,,,,,,
12541463000140,BTCBOX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Arca Eco | Btcbox,https://btcbox.com.br,,,,,
66739170000109,BYBIT BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Bybit Brasil,https://il-management.com.br,,,,,https://linkedin.com/company/il-management-services
51039021000151,CADEMARTORI Z SOCIEDADE  PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Cademartori Z Solucoes | Cademartori Z,,,,,,
63526006000117,CAPITAL BITCOIN PROVEDOR DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Capital Bitcoin | Capital Bitcoin Provedor De,,,,,,
41429692000175,CARBONO ZERO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Carbono Zero,,,,,,
63212923000127,CBS PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,,,,,,,
68837035000113,CIRCLE DO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Circle Do Brasil,,,,,,
25201916000130,COMERCIO DE BRINQUEDOS E ARTIGOS RECREATIVOS VIRTUAIS ARES GAMES EIRELI,SPSAV,BBB,1,2,Ares Games | Comercio De Brinquedos E Artigos Recreativos Virtuais Ares Games,,,,,,
09523978000102,CONVERGE SERVICOS CORPORATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Converge Coworking | Converge Servicos Corporativos Virtuais,https://torrens.com.br,,,,,
60425036000149,CVS ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Cvs Ativos Virtuais,https://cvsativosvirtuais.com.br,,,,,
61469681000126,D.A. SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,,,,,,,
62058634000152,EL DORADO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,El Dorado Brasil,https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
28499395000138,ETTICA PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Ettica,https://fastcom.com.br/,,,,,
58887276000113,EVO GATEWAY SOCIEDADE PRESTADORA DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Evo Gateway Sociedade Prestadora De Ativos Virtuais,https://korpay.com.br,,,,,
33744682000104,F.M. GESTAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Jhonny X Management | F.M. Gestao De Ativos Virtuais,,,,,,
63190445000100,FIDUCIAE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Fiduciae,,,,,,
62873133000120,FIREBIT DIGITAL ASSETS - SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Firebit Digital Assets,https://cscgrupo.com,,,,,
66760664000167,FLOWBRIDGE DIGITAL SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Flowbridge Digital,https://rwtci.com,,,,,
18997925000203,FOXBIT OTC SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Foxbit Invest | Foxbit Otc,https://foxbit.com.br/,,,,,https://linkedin.com/company/foxbit
15651522000120,FRUTTO MARKETING CORPORATIVO VIRTUAL LTDA,SPSAV,BBB,1,2,Frutto Marketing Corporativo | Frutto Marketing Corporativo Virtual,,,,,,
62850442000184,GABRIELLO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Gabriello Intermediacao | Gabriello,,,,,,
46532664000100,GATE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,SPSAV,BBB,1,2,Gate,,,,,,
52137227000187,GE & GI - APOIO ADMINISTRATIVO VIRTUAL LTDA,SPSAV,BBB,1,2,Ge & Gi - Apoio Administrativo Virtual,https://jaffe.com.br,,,,,
21040668000132,GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.,INCUMBENTE,BBB,1,2,Global Exchange Foreing Exchange Services | Global Exchange Do Brasil Sociedade,https://globalexchange.br.com,,,,,
68234708000140,ICICLE CROSS BR SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Icicle Cross Br,,,,,,
59799474000198,IKKB BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE  ATIVOS VIRTUAIS LTDA.,SPSAV,BBB,1,2,Nexos Global | Ikkb Brasil,https://ikkbglobal.com,,,,,
55068588000107,INFINITE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Infinite Ativos Virtuais,https://www.infiniteativosvirtuais.com.br,,,,,
18945670000146,INTER DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,INCUMBENTE,BBB,1,2,Inter Dtvm | Inter,https://bancointer.com.br,,,,,
64820101000191,ISTI3 SOCIEDADE PRESTADORA DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Isti3 Sociedade Prestadora De Ativos Virtuais,https://vaspisti3.com,,,,,
65524917000130,ISTI3 SOCIEDADE PRESTADORA DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Isti3 Sociedade Prestadora De Ativos Virtuais,https://vaspisti3.com,,,,,
61194353000164,ITAU CORRETORA DE VALORES S.A.,INCUMBENTE,BBB,1,2,Itau Corretora De Valores,https://itau-unibanco.com.br,,,,,
62718268000110,ITAU SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Itau,https://itau-unibanco.com.br,,,,,
64809125000140,JYAL SOCIEDADE PRESTADORA DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Jyal Sociedade Prestadora De Ativos Virtuais,https://jullyana-jyal.com,,,,,
63083023000127,KEYROCK BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Keyrock Brasil,https://keyrock.eu,,,,,
63539643000128,LIQUID GOLD PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Liquid Gold,https://liquidgold.com.br/,,,,,
64094715000133,M OLIVEIRA SERVICOS E ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,M Oliveira Servicos E Ativos Virtuais,,,,,,
32988500000170,M5 ADMINISTRACAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,M5 Administracao De Ativos Virtuais,,,,,,
64130790000102,MADISON INTERMEDIACAO E CUSTODIA DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Madison Intermediacao E Custodia De Ativos Virtuais,https://madison.digital,,,,,
35335402000121,MAMORU SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Mamoru,https://apcapitalinvestment.com,,,,,
25041824000130,MDAC INFORMATIVO VIRTUAL EIRELI,SPSAV,BBB,1,2,Em Foco Web | Mdac Informativo Virtual,,,,,,
62800565000100,MINTEO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Minteo Brasil,https://www.mplegal.com.br/,,,,,https://linkedin.com/in/cesar-madeira-padovesi-978162222
62847235000170,MONETH DIGITAL ASSETS - SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Moneth Digital Assets,https://cscgrupo.com,,,,,
64687332000179,MTPSV SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Mtpsv,https://matera.com,,,,,https://linkedin.com/company/matera
33498107000160,MULTIPLA CAPITAL GESTAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Multipla Capital Gestao De Ativos Virtuais,https://multipla.capital.com.br,,,,,
28540196000126,MVM SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Mvmcripto.Com,https://mvmcripto.com,,,,,
62168961000167,NEO ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Neo Ativos Virtuais,https://neo.investments/,,,,,
64434163000165,NORA FINANCE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Nora Finance,https://r2agestao.com.br/,,,,,https://linkedin.com/company/r2a-gest%C3%A3o-compartilhada-ltda
04257795000179,NOVA FUTURA CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,INCUMBENTE,BBB,1,2,Nova Futura Investimentos | Nova Futura,https://novafutura.com.br,,,,,
60437366000154,NOVAONE FINANCIAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Novaone Financial,https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
62873489000163,OBSIDIAN VIRTUAL ASSETS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Obsidian Virtual Assets,,,,,,
61467531000183,ONYOU STUDIO CRIATIVO VIRTUAL LTDA,SPSAV,BBB,1,2,Onyou Studio Digital | Onyou Studio Criativo Virtual,,,,,,
03631568000107,ORIGEM 465 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BB,1,2,Origem 465,https://www.origem465.com,,,,,
62845739000151,OSL BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Osl Brasil,https://globalbridgecs.com.br/,,,,,https://linkedin.com/company/106877639
64509594000143,OXUS INTERMEDIACAO DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Oxus Intermediacao De Ativos Virtuais,https://corujalabs.io,,,,,
68673659000142,PAGKRIPTO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Pagkripto,https://blmconsultoria.com.br,,,,,
63241646000180,PAYFI SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,SPSAV,BBB,1,2,Payfi,,,,,,
33845586000144,PILLAR TRADERS CAPACITACAO EM ANALISE DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Pillar Traders Learning | Pillar Traders Capacitacao Em Analise De Ativos Virtuais,https://metareal-es.com.br,,,,,
51981233000153,PIXNOW SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Coopera | Pixnow,https://coopera.finance/,,,,,
60755434000123,PIXUS GLOBAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Pixus Global,https://pixusglobal.com,,,,,
51074135000132,PLATAFORMA 32 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 32,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074637000163,PLATAFORMA 33 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 33,https://approvedlegal.com.br,,,,,
51074757000160,PLATAFORMA 34 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 34,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074905000147,PLATAFORMA 35 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 35,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074834000182,PLATAFORMA 36 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 36,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074796000168,PLATAFORMA 37 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 37,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074720000132,PLATAFORMA 38 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 38,https://www.approvedlegal.com.br/,,,,,https://linkedin.com/company/approved-paralegal
51074351000188,PLATAFORMA 39 SERVICOS DE ATIVOS VIRTUAIS LTDA,SPSAV,BBB,1,2,Plataforma 39,https://approvedlegal.combr,,,,,
